GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
#indicator+code,#indicator+name,#indicator+url,#date+year,#date+year+start,#date+year+end,#region+code,#region+name,#country+code,#country+name,#dimension+type,#dimension+code,#dimension+name,#indicator+value+num,#indicator+value,#indicator+value+low,#indicator+value+high
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2016,2016,2016,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.1608,0.2,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2018,2018,2018,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,41.50670683,41.5 [35.7-48.0],35.732768813,48.023797841
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1939,1939,1939,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,161.452266626,161.5 [141.1-183.9],141.109176809,183.854574272
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1987,1987,1987,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,21289.0,21 289 [19 968-22 618],19968.0,22618.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2006,2006,2006,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,1.69139,1.7,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,2019,2019,2019,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,5119.0,5119 [4207-6129],4207.0,6129.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2005,2005,2005,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,2612.75696,2612.8,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2012,2012,2012,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.04602,0,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2011,2011,2011,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.32889,0.3,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2021,2021,2021,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,19.66575,19.7,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2004,2004,2004,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.05158,0.1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2007,2007,2007,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.28879,0.3,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2021,2021,2021,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,1.052014828,1.1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2004,2004,2004,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.01623,0,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2011,2011,2011,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.08637,0.1,,
NCD_DTH_TOT,Total NCD Deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2008,2008,2008,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,75597.0,75 600 [44 300-117 000],44330.0,117326.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2017,2017,2017,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.05867,0.1,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2009,2009,2009,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,914.40631,914.4,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1953,1953,1953,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,246.750662378,246.8 [216.0-281.1],216.045163563,281.108042257
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2021,2021,2021,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2006,2006,2006,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,10586.593102764,10 587,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2019,2019,2019,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,7.431643941,7.4 [4.1-11.3],4.094960378,11.282083132
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,2006,2006,2006,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,40113.0,40 113 [37 746-42 616],37746.0,42616.0
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2007,2007,2007,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,4.4877419,4.5 [3.0-6.6],2.992091406,6.621573481
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1991,1991,1991,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,75503.0,75 503 [71 407-79 758],71407.0,79758.0
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,2018,2018,2018,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,5152.0,5152 [4282-6116],4282.0,6116.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1984,1984,1984,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,47055.0,47 055 [44 450-49 840],44450.0,49840.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2016,2016,2016,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,1.65171,1.7,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2007,2007,2007,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.88141,0.9,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2007,2007,2007,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.04082,0,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2014,2014,2014,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,2.19492,2.2,,
MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-maternal-deaths,2013,2013,2013,AFR,Africa,GHA,Ghana,,,,2986.123657,2986 [2213-3994],2212.723867,3993.807604
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2021,2021,2021,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,16.275016785,16.3,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2018,2018,2018,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,2482.9721,2483.0,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2021,2021,2021,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,22.731615067,22.7,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1996,1996,1996,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,122.493355776,122.5 [110.9-134.8],110.927553506,134.758814957
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1988,1988,1988,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,81657.0,81 657 [77 213-86 380],77213.0,86380.0
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adult-mortality-rate-%28probability-of-dying-between-15-and-60-years-per-1000-population%29,2005,2005,2005,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,333.4549339,333,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,2013,2013,2013,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,45.049112744,45.0 [41.6-48.8],41.59461114,48.790489936
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2013,2013,2013,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,269.31897,269.3,,
WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/life-expectancy-at-age-60-%28years%29,2021,2021,2021,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,16.74918266,16.7 [16.2-17.4],16.1711753,17.35395226
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2008,2008,2008,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,10002.48914,10002.5,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2009,2009,2009,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,1995,1995,1995,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,3949.0,3949 [2769-5572],2769.0,5572.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2021,2021,2021,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,72.93496,72.9,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2000,2000,2000,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,124.70617913,124.7 [113.5-136.8],113.538621294,136.844184131
CHILDDEATH5TO14,Number of deaths among children 5 to 14 years of age,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-14-years,2008,2008,2008,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,4206.0,4206 [3717-4747],3717.0,4747.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2009,2009,2009,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,9e-05,0,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2001,2001,2001,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,86.988598211,87.0 [77.8-96.4],77.802037094,96.446059999
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2022,2022,2022,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,42.715703568,42.7 [35.0-52.2],34.976590535,52.199748413
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2014,2014,2014,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,2.62142,2.6,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2016,2016,2016,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,9.820263365,9.8 [5.8-14.7],5.755108458,14.736570186
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2007,2007,2007,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,444.41525,444.4,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1999,1999,1999,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,94.674835719,94.7 [84.7-105.1],84.70353706,105.066669725
WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/life-expectancy-at-birth-%28years%29,2006,2006,2006,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,60.34619824,60.3 [59.8-61.0],59.76282684,61.00750464
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2011,2011,2011,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,1134.14655,1134.1,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,2008,2008,2008,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,38531.0,38 531 [36 203-41 039],36203.0,41039.0
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2013,2013,2013,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,60.35588671,60.4 [53.9-67.2],53.883031695,67.171240299
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,2020,2020,2020,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,35.051864467,35.1 [30.1-40.8],30.097956778,40.793331464
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2007,2007,2007,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2005,2005,2005,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,2.44946,2.4,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2021,2021,2021,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,10.656340703,10.7 [8.4-14.2],8.41619061,14.232174192
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2023,2023,2023,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,4.759569944,4.8 [1.8-9.4],1.803252557,9.433866538
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1957,1957,1957,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,35510.0,35 510 [31 207-40 125],31207.0,40125.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2008,2008,2008,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1959,1959,1959,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,40907.0,40 907 [36 447-45 853],36447.0,45853.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2003,2003,2003,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.38827,0.4,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2011,2011,2011,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,9.76574,9.8,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2007,2007,2007,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1987,1987,1987,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,144.318522892,144.3 [136.5-152.5],136.492549474,152.480909801
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,1996,1996,1996,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,7.657765771,7.7 [4.7-11.2],4.650502851,11.209587504
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,2021,2021,2021,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,2689.0,2689 [2124-3329],2124.0,3329.0
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2020,2020,2020,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,1736.0,1736 [868-2857],868.0,2857.0
WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/life-expectancy-at-birth-%28years%29,2005,2005,2005,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,60.06629663,60.1 [59.5-60.8],59.45455256,60.83975444
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-hale-healthy-life-expectancy-at-birth,2003,2003,2003,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,52.20623798,52.2 [51.5-53.0],51.51394199,52.99735192
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2002,2002,2002,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,2.110490854,2.1 [1.3-4.1],1.264361626,4.126345645
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,1996,1996,1996,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,7025.0,7025 [6294-7849],6294.0,7849.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1962,1962,1962,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,71586.0,71 586 [64 851-79 009],64851.0,79009.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2000,2000,2000,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,14523.365305606,14 523,,
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2002,2002,2002,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,66.371994019,66,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2004,2004,2004,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,3956.45435,3956.5,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1956,1956,1956,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,222.267325566,222.3 [196.0-251.8],196.027464084,251.769114153
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2001,2001,2001,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.63665,0.6,,
CHILDDEATH5TO14,Number of deaths among children 5 to 14 years of age,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-14-years,2004,2004,2004,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,4395.0,4395 [3872-4994],3872.0,4994.0
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2008,2008,2008,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,1539.0,1539 [1015-2089],1015.0,2089.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2013,2013,2013,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,395.354171753,395,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2013,2013,2013,AFR,Africa,GHA,Ghana,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.4538,0.5,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2016,2016,2016,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,45.638365859,45.6 [40.0-51.9],40.009407516,51.859969647
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,2017,2017,2017,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,30.865882725,30.9 [27.8-34.2],27.755576636,34.202040296
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2021,2021,2021,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,10.003644915,10.0 [7.8-13.4],7.809352932,13.357480114
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1978,1978,1978,AFR,Africa,GHA,Ghana,SEX,SEX_FMLE,Female,164.167534449,164.2 [155.7-173.1],155.733912618,173.10698664
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-between-ages-30-and-70-years-from-cardiovascular-diseases-cancer-diabetes-or-chronic-respiratory-diseases-%28sdg-3.4.1%29,2019,2019,2019,AFR,Africa,GHA,Ghana,SEX,SEX_MLE,Male,26.3,26.3 [17.3-37.7],17.3,37.7
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2013,2013,2013,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,2661.34712,2661.3,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-mortality-rate-%28per-1000-live-births%29,1970,1970,1970,AFR,Africa,GHA,Ghana,SEX,SEX_BTSX,Both sexes,59.118295488,59.1 [54.1-65.1],54.145922758,65.121883609
